id,host_id,host_is_superhost,neighbourhood_cleansed,longitude,latitude,price,calendar_last_scraped,last_review,calculated_host_listings_count
644040,922398,f,Southwark,-0.082378083,51.50141081076355,$350.00,02/02/2016,29/10/2019 00:00,83
2020288,10385140,f,Southwark,-0.039034559,51.49391763884138,$69.00,02/02/2016,29/10/2019 00:00,1
4772751,24606615,f,Southwark,-0.102554235,51.495223929411104,$100.00,02/02/2016,29/10/2019 00:00,2
4432709,23012695,f,Southwark,-0.038312581,51.49907362,$57.00,02/02/2016,29/10/2019 00:00,1
7525265,29737652,f,Southwark,-0.074327599,51.48526756351268,$95.00,02/02/2016,29/10/2019 00:00,1
4445634,23032932,f,Southwark,-0.040387323,51.50626750994366,$85.00,02/02/2016,29/10/2019 00:00,1
8246713,10186459,f,Southwark,-0.096471634,51.49505720571664,$180.00,02/02/2016,29/10/2019 00:00,1
7852869,40634432,f,Southwark,-0.075323054,51.47538411045371,$80.00,02/02/2016,29/10/2019 00:00,1
3461949,17444802,f,Southwark,-0.095576752,51.47275286143926,$60.00,02/02/2016,29/10/2019 00:00,1
381556,1913634,f,Southwark,-0.07497227,51.46631393711712,$91.00,02/02/2016,29/10/2019 00:00,1
6617188,34631867,t,Southwark,-0.073841167,51.47509121815746,$36.00,02/02/2016,29/10/2019 00:00,1
5689940,29500379,f,Southwark,-0.096615075,51.47883689591569,$45.00,02/02/2016,29/10/2019 00:00,1
4248099,17363458,f,Southwark,-0.083831536,51.49363488753369,$55.00,02/02/2016,29/10/2019 00:00,6
9490961,2310057,f,Southwark,-0.103937595,51.48705716002204,$44.00,02/02/2016,29/10/2019 00:00,1
7918079,18059354,f,Southwark,-0.085203106,51.49851103307403,$36.00,02/02/2016,29/10/2019 00:00,1
9588457,998229,f,Southwark,-0.089228975,51.481724027931776,$39.00,02/02/2016,29/10/2019 00:00,2
10516673,27031296,f,Southwark,-0.078983053,51.47981920682319,$23.00,02/02/2016,29/10/2019 00:00,1
971818,3787582,f,Southwark,-0.080790133,51.503017174753296,$99.00,02/02/2016,29/10/2019 00:00,1
2544697,12023577,f,Southwark,-0.089011009,51.49769841884693,$25.00,02/02/2016,29/10/2019 00:00,7
4117553,21362060,f,Southwark,-0.090813032,51.49273623123336,$55.00,02/02/2016,29/10/2019 00:00,1
9688123,10503498,f,Southwark,-0.085429987,51.46731064632153,$152.00,02/02/2016,29/10/2019 00:00,1
3462185,17445754,f,Southwark,-0.105474829,51.48721871863052,$75.00,02/02/2016,29/10/2019 00:00,1
41712,182322,f,Southwark,-0.100150134,51.50205019476806,$85.00,02/02/2016,29/10/2019 00:00,1
6934923,8244649,f,Southwark,-0.099561152,51.48544226838384,$69.00,02/02/2016,29/10/2019 00:00,1
5099919,12982750,f,Southwark,-0.099989323,51.47755953385565,$34.00,02/02/2016,29/10/2019 00:00,1
9493277,28413683,f,Southwark,-0.053464234,51.474185490275545,$40.00,02/02/2016,29/10/2019 00:00,1
7469183,30413817,f,Southwark,-0.057881229,51.479804032842864,$65.00,02/02/2016,29/10/2019 00:00,1
10539749,20890948,f,Southwark,-0.10751184,51.49938336880935,$97.00,02/02/2016,29/10/2019 00:00,1
10801865,48180189,f,Southwark,-0.050442533,51.49959816,$39.00,02/02/2016,29/10/2019 00:00,2
5930543,23669555,f,Southwark,-0.096284736,51.49761986219871,$100.00,02/02/2016,29/10/2019 00:00,2
7458874,4864742,f,Southwark,-0.098380654,51.50287359782303,$112.00,02/02/2016,29/10/2019 00:00,1
5558320,21443379,f,Southwark,-0.093652864,51.48939515602604,$35.00,02/02/2016,29/10/2019 00:00,1
9719125,14443313,f,Southwark,-0.076852788,51.49814228511279,$27.00,02/02/2016,29/10/2019 00:00,2
7393272,32972183,t,Southwark,-0.092771759,51.48440923,$30.00,02/02/2016,29/10/2019 00:00,1
708588,3555623,f,Southwark,-0.061687942,51.49747267874195,$40.00,02/02/2016,29/10/2019 00:00,2
9228274,502090,f,Southwark,-0.06148342,51.49174304882699,$35.00,02/02/2016,29/10/2019 00:00,1
2591653,9719356,f,Southwark,-0.090447116,51.46139672112551,$50.00,02/02/2016,29/10/2019 00:00,1
9079693,41521009,f,Southwark,-0.067094479,51.49810747646417,$19.00,02/02/2016,29/10/2019 00:00,7
10128260,215053,f,Southwark,-0.036934176,51.49271082869171,$500.00,02/02/2016,29/10/2019 00:00,2
10063809,51039655,f,Southwark,-0.094629775,51.49563295053989,$65.00,02/02/2016,29/10/2019 00:00,1
8252743,10503498,f,Southwark,-0.084832201,51.46885639,$49.00,02/02/2016,29/10/2019 00:00,1
6707309,8275234,f,Southwark,-0.066951088,51.44484939055291,$55.00,02/02/2016,29/10/2019 00:00,1
8613008,45226259,f,Southwark,-0.082556472,51.467192240396585,$110.00,02/02/2016,29/10/2019 00:00,1
9912803,7101160,f,Southwark,-0.102142569,51.49143330645301,$80.00,02/02/2016,29/10/2019 00:00,1
5606213,18348359,f,Southwark,-0.099748476,51.490889022114274,$23.00,02/02/2016,29/10/2019 00:00,17
5278516,20300363,f,Southwark,-0.071596948,51.496910389093934,$205.00,02/02/2016,29/10/2019 00:00,5
2394886,12234006,f,Southwark,-0.041274771,51.49608807351866,$36.00,02/02/2016,29/10/2019 00:00,1
1330180,3071832,f,Southwark,-0.100388893,51.50174210643112,$110.00,02/02/2016,29/10/2019 00:00,1
4033244,20910960,f,Southwark,-0.087055033,51.49381025827671,$29.00,02/02/2016,29/10/2019 00:00,1
6916804,14732646,f,Southwark,-0.072947928,51.497314732617646,$35.00,02/02/2016,29/10/2019 00:00,1
7375524,36326633,f,Southwark,-0.06735652,51.49621486262232,$35.00,02/02/2016,29/10/2019 00:00,1
2853511,544998,t,Southwark,-0.104796387,51.499922928450026,$59.00,02/02/2016,29/10/2019 00:00,1
7313950,38318786,f,Southwark,-0.075097745,51.426707662665706,$50.00,02/02/2016,29/10/2019 00:00,1
3836534,19760220,f,Southwark,-0.070283058,51.50021465552674,$95.00,02/02/2016,29/10/2019 00:00,1
1870411,3094379,f,Southwark,-0.03267823,51.49811112329634,$252.00,02/02/2016,29/10/2019 00:00,1
6024253,3875323,f,Southwark,-0.090547972,51.49561396724203,$139.00,02/02/2016,29/10/2019 00:00,4
7112958,15971751,t,Southwark,-0.099680857,51.49030999147797,$49.00,02/02/2016,29/10/2019 00:00,1
6129855,29028521,f,Southwark,-0.094370057,51.48825837514216,$42.00,02/02/2016,29/10/2019 00:00,2
4756309,24543683,f,Southwark,-0.099490321,51.499570166251786,$120.00,02/02/2016,29/10/2019 00:00,1
6195307,2574023,f,Southwark,-0.056128995,51.47204175390161,$150.00,02/02/2016,29/10/2019 00:00,5
10742795,55537265,f,Southwark,-0.069835379,51.44788769870218,$50.00,02/02/2016,29/10/2019 00:00,1
147802,690924,f,Southwark,-0.063709889,51.49166143562158,$37.00,02/02/2016,29/10/2019 00:00,1
1542078,3249740,f,Southwark,-0.073152764,51.455674425238335,$57.00,02/02/2016,29/10/2019 00:00,5
4032457,20906358,f,Southwark,-0.110822482,51.495922897883965,$70.00,02/02/2016,29/10/2019 00:00,1
4229631,21950433,f,Southwark,-0.106117212,51.50130782319894,$190.00,02/02/2016,29/10/2019 00:00,1
6655561,1341511,f,Southwark,-0.08988909,51.43930391507201,$75.00,02/02/2016,29/10/2019 00:00,1
10915364,33889201,f,Southwark,-0.097773589,51.45175680857336,$345.00,02/02/2016,29/10/2019 00:00,10
9801251,34870475,f,Southwark,-0.099205983,51.49351017603551,$90.00,02/02/2016,29/10/2019 00:00,1
447166,2220564,f,Southwark,-0.081586586,51.473359020407706,$45.00,02/02/2016,29/10/2019 00:00,1
3444235,17360479,f,Southwark,-0.105546125,51.50118941500437,$50.00,02/02/2016,29/10/2019 00:00,2
5606925,15786011,f,Southwark,-0.094437577,51.45133799755093,$69.00,02/02/2016,29/10/2019 00:00,1
3510568,17675295,f,Southwark,-0.088049308,51.46693846754595,$36.00,02/02/2016,29/10/2019 00:00,1
6590670,18348359,f,Southwark,-0.097092276,51.49027661488429,$49.00,02/02/2016,29/10/2019 00:00,17
8752591,41400317,f,Southwark,-0.078996897,51.45532801104166,$90.00,02/02/2016,29/10/2019 00:00,1
2002318,10294805,f,Southwark,-0.0620783,51.47746479550178,$35.00,02/02/2016,29/10/2019 00:00,2
4649418,24057963,f,Southwark,-0.054862772,51.465557811975216,$60.00,02/02/2016,29/10/2019 00:00,1
8621374,12429844,f,Southwark,-0.033920381,51.50148476606368,$49.00,02/02/2016,29/10/2019 00:00,2
5868778,20578553,f,Southwark,-0.068633464,51.49562574216211,$100.00,02/02/2016,29/10/2019 00:00,1
6917920,20833966,f,Southwark,-0.064433148,51.44228762286235,$45.00,02/02/2016,29/10/2019 00:00,2
9146055,47132671,f,Southwark,-0.098285335,51.49670651027579,$50.00,02/02/2016,29/10/2019 00:00,1
1609396,320901,f,Southwark,-0.097534635,51.48455980027951,$49.00,02/02/2016,29/10/2019 00:00,4
10391206,462592,f,Southwark,-0.105970616,51.48801445710483,$85.00,02/02/2016,29/10/2019 00:00,5
8359093,44060345,f,Southwark,-0.097729948,51.48311716961921,$30.00,02/02/2016,29/10/2019 00:00,1
111255,570238,f,Southwark,-0.05987521,51.47560508581738,$60.00,02/02/2016,29/10/2019 00:00,1
5998045,12291293,f,Southwark,-0.069898078,51.496306200030304,$170.00,02/02/2016,29/10/2019 00:00,1
7505366,39318268,f,Southwark,-0.068649637,51.47064096126989,$40.00,02/02/2016,29/10/2019 00:00,1
7112147,2223442,f,Southwark,-0.064487584,51.49234651171158,$42.00,02/02/2016,29/10/2019 00:00,2
10651070,3598031,f,Southwark,-0.089406086,51.47010551735104,$85.00,02/02/2016,29/10/2019 00:00,1
10192308,1577254,f,Southwark,-0.100400012,51.49437675793532,$150.00,02/02/2016,29/10/2019 00:00,5
8291739,43716268,f,Southwark,-0.089097953,51.48870075960812,$48.00,02/02/2016,29/10/2019 00:00,1
4883846,14443313,f,Southwark,-0.076349152,51.49604954910167,$29.00,02/02/2016,29/10/2019 00:00,2
5211045,26957659,f,Southwark,-0.052270636,51.49665609056508,$100.00,02/02/2016,29/10/2019 00:00,1
9405312,48771817,f,Southwark,-0.092829794,51.48007517115568,$120.00,02/02/2016,29/10/2019 00:00,1
6521410,34105211,f,Southwark,-0.094133216,51.47336142706595,$24.00,02/02/2016,29/10/2019 00:00,4
3965511,20437955,f,Southwark,-0.074615257,51.49442112,$65.00,02/02/2016,29/10/2019 00:00,5
5866612,9722879,f,Southwark,-0.047206539,51.49854679818066,$109.00,02/02/2016,29/10/2019 00:00,4
7438841,7156268,f,Southwark,-0.104854631,51.48352835768069,$50.00,02/02/2016,29/10/2019 00:00,1
5565178,28853082,t,Southwark,-0.095545999,51.49421317448751,$57.00,02/02/2016,29/10/2019 00:00,1
8159623,43071624,f,Southwark,-0.074106295,51.49605930967693,$42.00,02/02/2016,29/10/2019 00:00,1
6193526,2574023,f,Southwark,-0.055777021,51.473475765884935,$50.00,02/02/2016,29/10/2019 00:00,5
7831919,41242874,f,Southwark,-0.076015596,51.47738953368303,$28.00,02/02/2016,29/10/2019 00:00,1
8880490,46469366,f,Southwark,-0.081865393,51.46959761262004,$35.00,02/02/2016,29/10/2019 00:00,1
9470287,11127220,f,Southwark,-0.082167082,51.49582914526799,$30.00,02/02/2016,29/10/2019 00:00,5
7203552,24230464,t,Southwark,-0.035996193,51.49854363774368,$100.00,02/02/2016,29/10/2019 00:00,1
7308124,38284721,t,Southwark,-0.080828944,51.470268714652406,$45.00,02/02/2016,29/10/2019 00:00,1
4882700,5428286,f,Southwark,-0.050290909,51.501582941937066,$50.00,02/02/2016,29/10/2019 00:00,1
9404688,23698146,f,Southwark,-0.068605048,51.49356700353603,$50.00,02/02/2016,29/10/2019 00:00,1
7897358,19703607,f,Southwark,-0.076988061,51.50108398577689,$65.00,02/02/2016,29/10/2019 00:00,1
3309827,16138323,f,Southwark,-0.033191148,51.49400670993588,$120.00,02/02/2016,29/10/2019 00:00,1
9273114,5919722,f,Southwark,-0.047877914,51.50012520480798,$119.00,02/02/2016,29/10/2019 00:00,16
2522807,7508538,t,Southwark,-0.071713066,51.495838484193214,$60.00,02/02/2016,29/10/2019 00:00,1
4619960,23930959,t,Southwark,-0.065668941,51.44380694633064,$75.00,02/02/2016,29/10/2019 00:00,2
5471909,190390,f,Southwark,-0.100215643,51.48928429844734,$40.00,02/02/2016,29/10/2019 00:00,2
3833510,10226269,f,Southwark,-0.101436962,51.49516453549393,$50.00,02/02/2016,29/10/2019 00:00,2
8415990,23812979,f,Southwark,-0.088117487,51.47709107126492,$28.00,02/02/2016,29/10/2019 00:00,1
1211759,6580102,f,Southwark,-0.07686219,51.49776544298275,$150.00,02/02/2016,29/10/2019 00:00,1
9191313,30258268,f,Southwark,-0.070826289,51.47077576056183,$60.00,02/02/2016,29/10/2019 00:00,1
4291914,9329275,f,Southwark,-0.072549973,51.46343383424424,$70.00,02/02/2016,29/10/2019 00:00,1
8022584,42301099,f,Southwark,-0.077182082,51.45861899,$80.00,02/02/2016,29/10/2019 00:00,1
1146160,2635417,f,Southwark,-0.100722398,51.48190924540033,$35.00,02/02/2016,29/10/2019 00:00,2
7291998,17857803,f,Southwark,-0.100468503,51.49003987725357,$32.00,02/02/2016,29/10/2019 00:00,1
2307713,9838684,t,Southwark,-0.052042205,51.49683467696318,$60.00,02/02/2016,29/10/2019 00:00,1
9403621,48761694,f,Southwark,-0.043591389,51.49351964595756,$100.00,02/02/2016,29/10/2019 00:00,17
310977,1599357,f,Southwark,-0.077379614,51.50006754701021,$35.00,02/02/2016,29/10/2019 00:00,1
6520804,34100316,f,Southwark,-0.094102006,51.48623663985664,$110.00,02/02/2016,29/10/2019 00:00,1
5996494,1839548,f,Southwark,-0.104103747,51.50184837331143,$175.00,02/02/2016,29/10/2019 00:00,30
5193715,26866289,f,Southwark,-0.084245809,51.50094827679733,$79.00,02/02/2016,29/10/2019 00:00,1
8028071,5016200,t,Southwark,-0.087434912,51.466895054635536,$75.00,02/02/2016,29/10/2019 00:00,2
9011095,47053811,f,Southwark,-0.070372789,51.49413642553756,$100.00,02/02/2016,29/10/2019 00:00,1
6651792,10741792,f,Southwark,-0.072466985,51.45323056027649,$160.00,02/02/2016,29/10/2019 00:00,1
3506033,17652866,f,Southwark,-0.058394022,51.46233696649662,$32.00,02/02/2016,29/10/2019 00:00,1
3506019,17652814,f,Southwark,-0.10060212,51.49848093480347,$120.00,02/02/2016,29/10/2019 00:00,1
7290733,38160263,f,Southwark,-0.066941298,51.49557190168208,$59.00,02/02/2016,29/10/2019 00:00,1
9731210,5192882,f,Southwark,-0.091382844,51.4912253,$90.00,02/02/2016,29/10/2019 00:00,1
8026854,17787373,f,Southwark,-0.092532415,51.48327532076031,$50.00,02/02/2016,29/10/2019 00:00,1
4815559,20501798,f,Southwark,-0.081876787,51.49570981756799,$75.00,02/02/2016,29/10/2019 00:00,1
5537839,2994557,f,Southwark,-0.075654901,51.47649370340218,$95.00,02/02/2016,29/10/2019 00:00,1
9403925,48761694,f,Southwark,-0.072160908,51.50063778314329,$115.00,02/02/2016,29/10/2019 00:00,17
9912237,50966109,f,Southwark,-0.076945826,51.50216198050123,$50.00,02/02/2016,29/10/2019 00:00,1
9338369,13141836,f,Southwark,-0.100204779,51.49238932453802,$80.00,02/02/2016,29/10/2019 00:00,1
7695723,37966728,f,Southwark,-0.085908014,51.492556671791846,$36.00,02/02/2016,29/10/2019 00:00,4
7833204,41250305,f,Southwark,-0.058655116,51.49388765518778,$99.00,02/02/2016,29/10/2019 00:00,1
2260368,11542556,f,Southwark,-0.071632068,51.49924670024945,$150.00,02/02/2016,29/10/2019 00:00,2
92731,498513,f,Southwark,-0.099029423,51.50080391355145,$75.00,02/02/2016,29/10/2019 00:00,1
6060492,20300363,f,Southwark,-0.071733058,51.49467583178691,$150.00,02/02/2016,29/10/2019 00:00,5
817542,2064627,t,Southwark,-0.091808432,51.50270613914944,$120.00,02/02/2016,29/10/2019 00:00,1
489898,2422799,f,Southwark,-0.044190004,51.496592529276434,$55.00,02/02/2016,29/10/2019 00:00,1
7895435,35955666,f,Southwark,-0.103554,51.49688156726292,$50.00,02/02/2016,29/10/2019 00:00,1
4290911,2603152,f,Southwark,-0.104388805,51.50311778266818,$130.00,02/02/2016,29/10/2019 00:00,7
7305586,21886148,f,Southwark,-0.045427227,51.503223550537534,$78.00,02/02/2016,29/10/2019 00:00,1
7436642,394423,f,Southwark,-0.070999422,51.48034136943336,$95.00,02/02/2016,29/10/2019 00:00,1
8159403,6624972,t,Southwark,-0.067130569,51.49973925930852,$40.00,02/02/2016,29/10/2019 00:00,1
9076889,5137828,f,Southwark,-0.067403664,51.47612476605188,$35.00,02/02/2016,29/10/2019 00:00,1
6065117,31135318,t,Southwark,-0.071607473,51.48284814110875,$54.00,02/02/2016,29/10/2019 00:00,1
9863303,50763647,f,Southwark,-0.083293381,51.49841116020168,$50.00,02/02/2016,29/10/2019 00:00,1
6914151,27921503,f,Southwark,-0.041580951,51.49493893103475,$45.00,02/02/2016,28/10/2019 00:00,1
8576357,45136790,f,Southwark,-0.06233298,51.50043256564154,$50.00,02/02/2016,28/10/2019 00:00,1
8027165,23886402,f,Southwark,-0.075790457,51.46119055507395,$90.00,02/02/2016,28/10/2019 00:00,2
8607891,45287326,f,Southwark,-0.09880446,51.49681384807756,$40.00,02/02/2016,28/10/2019 00:00,1
7946066,20276266,f,Southwark,-0.072831559,51.47923107326844,$30.00,02/02/2016,28/10/2019 00:00,2
3963852,20544635,f,Southwark,-0.084955666,51.49037324977054,$35.00,02/02/2016,28/10/2019 00:00,1
933693,5034612,f,Southwark,-0.076123016,51.47778700399042,$20.00,02/02/2016,28/10/2019 00:00,1
9205639,38391336,f,Southwark,-0.088593827,51.49034831796757,$30.00,02/02/2016,28/10/2019 00:00,1
2127739,10853976,f,Southwark,-0.102621695,51.48764984288227,$195.00,02/02/2016,28/10/2019 00:00,1
7632760,24254328,f,Southwark,-0.043124796,51.50120047414444,$99.00,02/02/2016,28/10/2019 00:00,1
4355940,1363847,f,Southwark,-0.093006653,51.49592130170085,$85.00,02/02/2016,28/10/2019 00:00,1
6518610,29014612,f,Southwark,-0.082923394,51.49958195431126,$75.00,02/02/2016,28/10/2019 00:00,1
1765390,9277609,f,Southwark,-0.071090676,51.49579247179308,$55.00,02/02/2016,28/10/2019 00:00,1
7436030,2603152,f,Southwark,-0.1046855,51.50316576715591,$130.00,02/02/2016,28/10/2019 00:00,7
1997401,4854917,f,Southwark,-0.096117183,51.48489524558047,$28.00,02/02/2016,28/10/2019 00:00,1
7738462,11400178,f,Southwark,-0.106349412,51.49954400402199,$150.00,02/02/2016,28/10/2019 00:00,1
7894708,1716488,f,Southwark,-0.068940551,51.47206057612873,$99.00,02/02/2016,28/10/2019 00:00,1
10122678,45407846,f,Southwark,-0.081378561,51.49304099048396,$30.00,02/02/2016,28/10/2019 00:00,1
9711645,50138667,f,Southwark,-0.076972991,51.45575352754847,$90.00,02/02/2016,28/10/2019 00:00,1
1209698,6605887,f,Southwark,-0.060131933,51.47536115675488,$66.00,02/02/2016,28/10/2019 00:00,1
2192728,11181920,f,Southwark,-0.07302993,51.50113606944984,$107.00,02/02/2016,28/10/2019 00:00,1
5010749,4365900,f,Southwark,-0.106084467,51.49937518305967,$65.00,02/02/2016,28/10/2019 00:00,1
4683048,18348359,f,Southwark,-0.096656371,51.49067439822336,$80.00,02/02/2016,28/10/2019 00:00,17
5994538,1762356,f,Southwark,-0.083398372,51.49405548226624,$100.00,02/02/2016,28/10/2019 00:00,1
2914319,2322208,f,Southwark,-0.089323789,51.47567214071315,$38.00,02/02/2016,28/10/2019 00:00,3
9982681,3026051,f,Southwark,-0.05144356,51.49840320996088,$89.00,02/02/2016,28/10/2019 00:00,1
9992190,10584568,f,Southwark,-0.061946203,51.495735409999966,$30.00,02/02/2016,28/10/2019 00:00,1
1668374,1957356,f,Southwark,-0.082579089,51.45975410369407,$33.00,02/02/2016,28/10/2019 00:00,1
577113,2779363,f,Southwark,-0.104249795,51.49721158405649,$180.00,02/02/2016,28/10/2019 00:00,2
10646763,17282737,f,Southwark,-0.093513214,51.45515418670993,$30.00,02/02/2016,28/10/2019 00:00,1
10974377,56938967,f,Southwark,-0.088956465,51.49682375290687,$30.00,02/02/2016,28/10/2019 00:00,1
371977,1865217,f,Southwark,-0.092276309,51.47421689067209,$32.00,02/02/2016,28/10/2019 00:00,2
8550029,10974121,f,Southwark,-0.044886956,51.50356374544979,$49.00,02/02/2016,28/10/2019 00:00,1
4552304,16040581,f,Southwark,-0.085766058,51.49807700885748,$46.00,02/02/2016,28/10/2019 00:00,1
8681003,2796609,f,Southwark,-0.105867298,51.49861633400227,$70.00,02/02/2016,28/10/2019 00:00,1
5630216,1577254,f,Southwark,-0.099018149,51.49089335782942,$49.00,02/02/2016,28/10/2019 00:00,5
816554,4288805,t,Southwark,-0.075283291,51.49307014952911,$115.00,02/02/2016,28/10/2019 00:00,2
10905853,25237100,f,Southwark,-0.075077327,51.50171108113184,$95.00,02/02/2016,28/10/2019 00:00,1
7828945,2667484,f,Southwark,-0.081054442,51.50424194904867,$170.00,02/02/2016,28/10/2019 00:00,2
6176242,6641897,f,Southwark,-0.063815228,51.43812426756507,$80.00,02/02/2016,28/10/2019 00:00,1
3568529,9147979,f,Southwark,-0.092090484,51.49964462065228,$45.00,02/02/2016,28/10/2019 00:00,10
441831,2178652,f,Southwark,-0.093599701,51.50636629803595,$180.00,02/02/2016,28/10/2019 00:00,1
6058796,28905105,f,Southwark,-0.064768721,51.48102809388695,$35.00,02/02/2016,28/10/2019 00:00,1
6189878,30926668,f,Southwark,-0.068329952,51.465026080894965,$55.00,02/02/2016,28/10/2019 00:00,1
9204487,6621828,f,Southwark,-0.090124128,51.50570327131277,$150.00,02/02/2016,28/10/2019 00:00,2
3111082,3641529,f,Southwark,-0.070123715,51.47370517511761,$22.00,02/02/2016,28/10/2019 00:00,1
1340143,5835051,f,Southwark,-0.081543573,51.45767964422983,$245.00,02/02/2016,28/10/2019 00:00,1
7112953,2223442,f,Southwark,-0.063848501,51.492413963008914,$29.00,02/02/2016,28/10/2019 00:00,2
2584940,13000045,f,Southwark,-0.087106505,51.46496860206211,$100.00,02/02/2016,28/10/2019 00:00,1
8417618,406814,f,Southwark,-0.099390148,51.50297520921709,$160.00,02/02/2016,28/10/2019 00:00,2
3240271,16392909,f,Southwark,-0.096122652,51.45712133230828,$80.00,02/02/2016,28/10/2019 00:00,1
10776901,38086298,f,Southwark,-0.100139855,51.49525114710683,$61.00,02/02/2016,28/10/2019 00:00,1
6189370,3409736,f,Southwark,-0.084671371,51.49752658036813,$185.00,02/02/2016,28/10/2019 00:00,3
1011983,5567294,f,Southwark,-0.040938666,51.49365420690231,$85.00,02/02/2016,28/10/2019 00:00,1
9794484,6242138,f,Southwark,-0.105900273,51.50304242,$50.00,02/02/2016,28/10/2019 00:00,2
3903357,3451756,t,Southwark,-0.050792844,51.48976410229845,$46.00,02/02/2016,28/10/2019 00:00,1
5398630,23563717,f,Southwark,-0.09714175,51.448270923434364,$150.00,02/02/2016,28/10/2019 00:00,1
8229521,43397726,f,Southwark,-0.10038302,51.504854986701964,$75.00,02/02/2016,28/10/2019 00:00,1
5094344,26322204,f,Southwark,-0.101280091,51.49870571459222,$90.00,02/02/2016,28/10/2019 00:00,5
5336867,10096715,t,Southwark,-0.100068474,51.50499308737098,$180.00,02/02/2016,28/10/2019 00:00,3
3501836,4426813,f,Southwark,-0.1042325,51.50260761,$70.00,02/02/2016,28/10/2019 00:00,3
4353806,922398,f,Southwark,-0.090933473,51.50166191,$280.00,02/02/2016,28/10/2019 00:00,83
1706711,7189244,f,Southwark,-0.057874428,51.47844109229939,$80.00,02/02/2016,28/10/2019 00:00,1
3568179,9147979,f,Southwark,-0.092208726,51.50104873953418,$50.00,02/02/2016,28/10/2019 00:00,10
3961376,3480037,f,Southwark,-0.071724026,51.47013905319326,$55.00,02/02/2016,28/10/2019 00:00,1
7661661,18032708,f,Southwark,-0.051739272,51.45626056968312,$30.00,02/02/2016,28/10/2019 00:00,1
9234523,47999815,f,Southwark,-0.103512927,51.48918808420519,$60.00,02/02/2016,28/10/2019 00:00,1
5260716,6596100,f,Southwark,-0.056914909,51.47184915262872,$100.00,02/02/2016,28/10/2019 00:00,2
540067,2653159,f,Southwark,-0.071454234,51.49805561,$45.00,02/02/2016,28/10/2019 00:00,1
4026766,19686824,f,Southwark,-0.081925275,51.504033021990665,$70.00,02/02/2016,28/10/2019 00:00,1
8482551,15804180,f,Southwark,-0.079951743,51.48834695180307,$73.00,02/02/2016,28/10/2019 00:00,1
5402348,255503,f,Southwark,-0.081400445,51.47243550915628,$80.00,02/02/2016,28/10/2019 00:00,1
5795290,30065513,f,Southwark,-0.049230315,51.50236539357037,$150.00,02/02/2016,28/10/2019 00:00,1
2321876,6259800,f,Southwark,-0.063841109,51.47770989008151,$75.00,02/02/2016,28/10/2019 00:00,1
8319711,43857136,f,Southwark,-0.086099791,51.43627543461547,$35.00,02/02/2016,28/10/2019 00:00,1
7105963,24445544,f,Southwark,-0.084470767,51.45045906289637,$100.00,02/02/2016,28/10/2019 00:00,1
9162128,47691587,f,Southwark,-0.089322128,51.46971731114897,$85.00,02/02/2016,28/10/2019 00:00,1
7302529,26613349,f,Southwark,-0.074919474,51.50201789309115,$119.00,02/02/2016,28/10/2019 00:00,1
7302509,13704415,t,Southwark,-0.039642012,51.49338870051114,$60.00,02/02/2016,28/10/2019 00:00,3
7631512,40032446,f,Southwark,-0.096202285,51.49948647,$55.00,02/02/2016,28/10/2019 00:00,1
7696476,10085382,f,Southwark,-0.106365494,51.50098040804634,$59.00,02/02/2016,28/10/2019 00:00,1
9081528,16096889,t,Southwark,-0.081841841,51.49972681508874,$70.00,02/02/2016,28/10/2019 00:00,2
8417348,44335035,f,Southwark,-0.073465447,51.46396134679125,$55.00,02/02/2016,28/10/2019 00:00,1
8744914,6515119,f,Southwark,-0.070936375,51.48644196,$42.00,02/02/2016,28/10/2019 00:00,2
1208247,6598507,f,Southwark,-0.068677284,51.50132704064977,$105.00,02/02/2016,28/10/2019 00:00,1
5795765,1667888,f,Southwark,-0.052304626,51.45970456002338,$75.00,02/02/2016,28/10/2019 00:00,1
1732522,373935,f,Southwark,-0.066475574,51.46588447341763,$31.00,02/02/2016,28/10/2019 00:00,1
2189187,11162372,f,Southwark,-0.10633238,51.49881383671409,$57.00,02/02/2016,28/10/2019 00:00,3
1404155,7578220,f,Southwark,-0.089579251,51.443727114979126,$175.00,02/02/2016,28/10/2019 00:00,2
10054902,40773868,f,Southwark,-0.039430496,51.493530973645015,$45.00,02/02/2016,28/10/2019 00:00,1
9399462,48747903,f,Southwark,-0.094588846,51.49996542411732,$130.00,02/02/2016,28/10/2019 00:00,1
6843520,32177575,f,Southwark,-0.049215799,51.49907008870083,$49.00,02/02/2016,28/10/2019 00:00,1
7629908,10465357,f,Southwark,-0.104781201,51.49731325292247,$34.00,02/02/2016,28/10/2019 00:00,1
6722056,35199327,f,Southwark,-0.034562993,51.49728461781333,$45.00,02/02/2016,28/10/2019 00:00,2
5728087,3750794,f,Southwark,-0.05549497,51.44976422739488,$100.00,02/02/2016,28/10/2019 00:00,1
5598860,29028521,f,Southwark,-0.093389485,51.48798265133106,$48.00,02/02/2016,28/10/2019 00:00,2
8852078,41521009,f,Southwark,-0.067704491,51.50009266527108,$18.00,02/02/2016,28/10/2019 00:00,7
10710666,5644352,f,Southwark,-0.099436433,51.47397283569117,$33.00,02/02/2016,28/10/2019 00:00,1
5140092,26574623,f,Southwark,-0.080881343,51.48006287437991,$90.00,02/02/2016,28/10/2019 00:00,1
